veil_type	bruises	gill_size	gill_spacing	gill_attachment	stalk_shape	ring_number	stalk_surface_below_ring	cap_surface	stalk_surface_above_ring	veil_color	stalk_root	ring_type	population	cap_shape	habitat	odor	stalk_color_above_ring	spore_print_color	stalk_color_below_ring	cap_color	gill_color	edible
p	f	n	c	f	t	o	s	y	k	w	?	e	v	x	p	s	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	p	s	w	w	w	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	d	s	w	w	p	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	l	s	p	w	w	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	k	l	f	p	w	p	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	d	f	p	w	w	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	s	w	w	w	n	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	k	d	y	p	w	p	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	x	l	f	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	k	p	f	p	w	w	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	p	f	w	w	w	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	x	d	f	p	w	w	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	d	y	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	l	s	w	w	p	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	p	f	p	w	p	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	p	y	p	w	w	e	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	x	l	s	w	w	p	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	l	f	p	w	p	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	p	s	p	w	w	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	d	s	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	d	f	p	w	w	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	d	s	w	w	p	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	l	y	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	p	f	p	w	p	e	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	x	p	s	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	y	p	w	w	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	l	s	w	w	p	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	l	y	w	w	p	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	y	w	w	p	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	l	s	p	w	w	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	d	y	p	w	p	e	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	d	f	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	d	s	w	w	w	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	l	f	p	w	p	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	l	s	w	w	p	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	f	p	w	w	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	d	y	p	w	w	e	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	k	p	y	w	w	p	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	l	y	p	w	p	n	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	p	y	w	w	p	n	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	k	p	y	w	w	p	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	d	s	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	p	f	p	w	w	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	y	w	w	p	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	l	f	p	w	p	n	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	p	y	p	w	p	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	p	s	p	w	w	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	l	y	w	w	w	e	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	l	y	w	w	w	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	x	p	s	p	w	w	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	l	y	w	w	w	n	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	p	s	w	w	w	e	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	x	l	f	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	l	y	p	w	p	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	k	d	s	w	w	w	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	x	p	f	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	l	f	p	w	p	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	p	s	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	p	y	w	w	w	e	b	p
p	f	b	w	f	e	t	k	f	s	w	?	p	s	b	g	n	w	w	w	g	p	e
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	p	y	w	w	w	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	k	p	s	w	w	p	n	b	p
p	f	b	c	a	e	o	s	s	s	n	?	p	v	b	l	n	o	y	o	n	o	e
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	d	y	p	w	p	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	d	s	p	w	w	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	x	d	s	w	w	p	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	d	s	p	w	p	e	b	p
p	f	b	c	a	e	n	y	y	k	w	c	n	c	k	d	m	c	w	c	c	w	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	l	s	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	p	s	w	w	p	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	l	y	p	w	p	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	x	d	s	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	d	f	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	l	f	p	w	w	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	d	f	p	w	w	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	d	s	w	w	w	n	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	p	y	p	w	p	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	l	y	p	w	p	e	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	d	s	w	w	p	e	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	l	y	p	w	w	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	x	l	f	w	w	w	e	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	p	s	p	w	p	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	l	f	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	p	f	p	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	p	y	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	d	f	p	w	p	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	k	p	s	w	w	w	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	x	l	f	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	d	y	p	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	d	y	p	w	w	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	l	s	w	w	w	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	d	y	p	w	w	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	p	s	w	w	p	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	s	w	w	p	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	k	p	f	p	w	w	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	d	y	w	w	w	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	d	f	w	w	w	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	p	y	p	w	p	e	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	l	s	p	w	p	e	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	d	f	p	w	w	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	l	y	w	w	p	e	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	d	s	w	w	w	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	d	s	w	w	w	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	p	f	p	w	p	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	d	y	p	w	p	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	d	f	w	w	w	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	k	l	y	p	w	w	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	p	y	w	w	w	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	p	f	p	w	w	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	l	y	p	w	p	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	l	f	w	w	w	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	p	f	p	w	w	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	f	w	w	w	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	d	s	p	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	p	y	p	w	p	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	p	s	w	w	p	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	p	f	w	w	p	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	p	y	p	w	w	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	d	s	p	w	p	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	d	s	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	l	f	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	l	s	w	w	w	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	d	f	p	w	p	e	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	x	l	s	w	w	p	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	p	y	p	w	p	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	x	p	s	w	w	p	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	l	y	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	d	s	w	w	p	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	l	f	p	w	w	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	l	f	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	l	s	w	w	p	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	d	y	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	s	p	w	p	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	l	y	w	w	p	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	x	p	s	w	w	p	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	d	y	p	w	p	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	x	p	s	p	w	w	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	k	l	y	w	w	w	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	l	y	w	w	w	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	x	l	f	p	w	p	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	p	y	w	w	w	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	d	s	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	d	y	p	w	p	e	b	p
p	f	b	w	f	e	t	k	f	k	w	?	p	s	x	g	n	w	w	w	g	g	e
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	p	y	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	l	f	p	w	p	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	p	s	p	w	p	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	l	f	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	l	y	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	l	s	w	w	w	e	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	d	y	w	w	w	e	b	p
p	f	b	w	f	e	t	s	f	s	w	?	p	s	b	g	n	w	w	w	g	w	e
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	d	s	w	w	p	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	d	f	p	w	p	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	d	s	p	w	p	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	l	f	p	w	w	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	d	f	w	w	p	n	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	x	d	s	p	w	w	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	l	s	w	w	w	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	y	p	w	p	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	d	f	p	w	w	e	b	p
p	f	b	w	f	e	t	s	f	k	w	?	p	s	k	g	n	w	w	w	g	p	e
p	f	b	c	a	e	o	s	s	s	n	?	p	c	b	l	n	o	o	o	n	y	e
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	l	s	w	w	w	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	p	s	p	w	w	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	l	s	p	w	p	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	l	s	w	w	w	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	l	y	p	w	w	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	d	f	p	w	p	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	p	y	p	w	p	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	l	f	p	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	l	s	w	w	p	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	y	w	w	w	e	b	p
p	f	b	w	f	e	t	k	f	s	w	?	p	n	x	g	n	w	w	w	w	g	e
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	p	f	p	w	p	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	l	y	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	d	y	p	w	p	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	l	y	p	w	p	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	d	f	p	w	w	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	k	d	y	p	w	w	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	p	y	w	w	p	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	x	p	y	w	w	p	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	p	y	p	w	w	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	d	f	w	w	w	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	l	s	w	w	w	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	d	f	p	w	w	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	x	l	s	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	d	f	w	w	p	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	l	s	w	w	p	e	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	p	f	w	w	p	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	l	s	p	w	p	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	l	s	w	w	p	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	d	s	p	w	p	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	l	y	p	w	w	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	x	l	s	w	w	w	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	l	f	w	w	w	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	l	f	w	w	w	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	p	y	p	w	p	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	k	l	f	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	l	y	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	p	s	p	w	p	e	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	x	p	y	w	w	w	e	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	l	f	w	w	w	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	x	d	s	w	w	w	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	l	f	w	w	p	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	d	y	p	w	p	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	l	y	p	w	p	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	x	p	s	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	y	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	l	f	p	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	p	f	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	p	f	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	p	y	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	p	s	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	l	y	p	w	w	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	d	f	p	w	p	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	p	s	p	w	w	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	k	l	f	w	w	p	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	d	y	p	w	w	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	p	y	p	w	p	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	l	s	p	w	p	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	l	y	w	w	p	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	p	y	p	w	p	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	k	p	y	p	w	p	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	x	d	s	w	w	p	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	l	f	w	w	p	e	b	p
p	f	b	w	f	e	t	s	s	k	w	?	p	n	x	g	n	w	w	w	g	w	e
p	f	n	c	f	t	o	s	y	k	w	?	e	v	k	d	y	p	w	w	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	p	y	w	w	p	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	p	s	w	w	p	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	p	s	w	w	p	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	p	s	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	l	f	p	w	w	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	l	f	w	w	w	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	p	f	w	w	p	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	l	f	w	w	w	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	p	f	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	p	f	w	w	p	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	l	f	p	w	p	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	p	s	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	d	y	w	w	p	e	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	p	f	w	w	w	e	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	k	p	s	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	p	s	w	w	w	n	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	k	d	s	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	l	y	p	w	w	e	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	l	s	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	l	f	p	w	w	e	b	p
p	f	b	c	a	e	o	s	s	s	o	?	p	c	b	l	n	o	o	o	n	n	e
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	f	w	w	w	n	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	l	s	p	w	w	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	d	s	w	w	p	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	d	f	p	w	w	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	p	f	w	w	w	n	b	p
p	f	b	c	f	e	n	y	y	k	w	c	n	c	k	d	m	c	w	c	n	w	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	p	f	w	w	w	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	l	s	w	w	w	e	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	k	d	y	w	w	p	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	p	f	w	w	p	e	b	p
p	f	b	w	f	e	t	k	s	k	w	?	p	s	k	g	n	w	w	w	w	g	e
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	l	y	p	w	p	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	d	y	p	w	w	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	p	y	p	w	w	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	f	d	s	w	w	p	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	l	y	w	w	w	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	p	y	p	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	d	f	w	w	p	e	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	p	f	p	w	p	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	p	f	p	w	p	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	l	f	p	w	p	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	l	y	w	w	w	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	d	y	w	w	p	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	d	y	p	w	w	n	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	x	p	s	w	w	p	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	l	f	p	w	w	n	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	l	y	p	w	w	n	b	p
p	f	n	c	f	t	o	s	y	k	w	?	e	v	f	d	y	w	w	p	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	d	f	w	w	p	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	l	f	p	w	p	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	p	f	w	w	w	e	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	f	l	f	p	w	p	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	f	d	y	w	w	w	n	b	p
p	f	n	c	f	t	o	k	y	k	w	?	e	v	x	d	f	p	w	w	e	b	p
p	f	b	w	f	e	t	k	f	k	w	?	p	n	k	g	n	w	w	w	g	w	e
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	d	y	p	w	p	e	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	k	d	y	p	w	p	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	k	d	s	w	w	w	n	b	p
p	f	n	c	f	t	o	s	y	s	w	?	e	v	x	p	s	p	w	p	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	l	f	w	w	p	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	l	s	p	w	p	n	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	f	p	s	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	x	p	f	w	w	w	e	b	p
p	f	n	c	f	t	o	s	s	s	w	?	e	v	f	d	s	p	w	w	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	f	p	s	p	w	p	e	b	p
p	f	n	c	f	t	o	k	s	s	w	?	e	v	x	l	s	p	w	w	n	b	p
p	f	n	c	f	t	o	k	y	s	w	?	e	v	x	p	f	p	w	p	e	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	p	y	p	w	p	e	b	p
p	f	n	c	f	t	o	k	s	k	w	?	e	v	x	d	y	p	w	p	n	b	p
p	f	n	c	f	t	o	s	s	k	w	?	e	v	f	p	f	p	w	w	n	b	p
p	f	b	c	a	e	o	s	s	s	o	?	p	v	x	l	n	o	y	o	n	n	e
p	f	n	c	f	t	o	k	s	k	w	?	e	v	k	p	y	w	w	p	n	b	p
